1765976264223881,0,1.59991,1.59991,-0.0416057,0.0102194
1765976264243941,0,1.59991,1.60089,0.0485692,0.0142892
1765976264263908,0,1.59992,1.60066,-0.0112302,0.0120241
1765976264283945,0,1.59992,1.59959,-0.0534797,0.0073897
1765976264303890,0,1.59988,1.59841,-0.0591116,-0.000904279
1765976264323931,0,1.59985,1.59834,-0.00357491,-0.0134219
1765976264343908,0,1.59982,1.59976,0.0711902,-0.0235768
1765976264363932,0,1.59979,1.60003,0.0133295,-0.0229846
1765976264383887,0,1.59978,1.59943,-0.030216,-0.0123766
1765976264403876,0,1.5998,1.59811,-0.0660843,-0.0019578
1765976264423892,0,1.59984,1.59981,0.0851784,0.00137924
1765976264443837,0,1.59988,1.59936,-0.0227481,0.00137425
1765976264463880,0,1.59992,1.60011,0.0375298,0.00312974
1765976264483870,0,1.59997,1.60187,0.0879549,0.00820023
1765976264503866,0,1.60006,1.60076,-0.0553838,0.016503
1765976264523909,0,1.60009,1.6016,0.0416694,0.0234599
1765976264543908,0,1.60012,1.60168,0.00418446,0.024961
1765976264563946,0,1.60013,1.60109,-0.029609,0.0217013
1765976264583890,0,1.60012,1.59874,-0.117518,0.0124749
1765976264603909,0,1.60004,1.59727,-0.0736907,-0.00606064
1765976264623874,0,1.59998,1.59795,0.0342253,-0.0296318
1765976264643935,0,1.59992,1.60028,0.116149,-0.0437451
1765976264663923,0,1.59988,1.6022,0.0959197,-0.0351055
1765976264683905,0,1.59986,1.60008,-0.105929,-0.00798868
1765976264703923,0,1.5999,1.59983,-0.0127082,0.0166387
1765976264723919,0,1.59995,1.60015,0.0163111,0.0245778
1765976264743921,0,1.59999,1.59976,-0.0198642,0.0192427
1765976264763928,0,1.60002,1.59994,0.0092474,0.00917642
1765976264783939,0,1.60003,1.60033,0.0196706,0.000294487
1765976264803914,0,1.60002,1.59944,-0.0447833,-0.00457546
1765976264823867,0,1.60001,1.59729,-0.107726,-0.00897183
